"Customer No.",Company,Contact,Phone,Address,City,State,Zip,Type,"Sub Type",Country,Territory,"Address 2","Bookings YTD","Previous Years Bookings","Sub Type","Sales Rep 2"
"CT4005435 ","Potash Corp. of Saskatchewan",,"(306)382-0525                 ","Cory Division                                     ","Saskatoon                     ","SK                                                ","S7K 3N9        ","CUSTOMER            ","4. BRANCH ACCOUNT   ","Canada              ","PRAIRIES            ","PO Box 1320",0,0,"4. BRANCH ACCOUNT   ","ZOWSLEY             "
"PCI007    ","Powell Canada, Inc.","Vicky Whiffen","(780)948-3300                 ","10960 - 274 Street",Acheson,"AB                                                ","T7X 6P7        ","CUSTOMER            ","2. TARGET (OUTSIDE) ","Canada              ","ALBERTA             ",,0,5632.02,"2. TARGET (OUTSIDE) ","ZOWSLEY             "
"CT4000894 ","Power Systems Plus Inc.",,"(780)455-5540                 ","12924 - 146th Street                              ","Edmonton                      ","AB                                                ","T5L 2H7        ","CUSTOMER            ","ZZ TOP-100 (INSIDE) ","Canada              ","ALBERTA             ","                                                  ",0,0,"ZZ TOP-100 (INSIDE) ","ZOWSLEY             "
"PTL003    ","Power Technologies Ltd.",,"(780)831-5369                 ","10310 - 76 Ave","Grande Prairie","AB                                                ","T8W 1Y6        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"TOM100208 ","Powertech Labs Inc.",,"(604)590-7500                 ","12388 - 88th Avenue",Surrey,"BC                                                ","V3W 7R7        ","CUSTOMER            ","TOP 50 - ZOWSLEY    ","Canada              ","BC                  ",,0,22373.67,"TOP 50 - ZOWSLEY    ","ZOWSLEY             "
"PRA009    ","Praxair Canada Inc.",,"                              ","PO Box 1840",Gibbons,"AB                                                ","T0A 1N0        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"PDS001    ","Precise Downhole Services Ltd.",,"(780)955-0017                 ","506 23A Avenue",Nisku,"AB                                                ","T9E 8G2        ","CUSTOMER            ","2. TARGET (OUTSIDE) ","Canada              ","ALBERTA             ",,0,0,"2. TARGET (OUTSIDE) ","ZOWSLEY             "
"PPS004    ","Precision Pump Service","Mark Drabiuk","(403)502-0045                 ","1924  11th. Ave NW.","Medicine Hat","AB                                                ","               ","PROSPECT            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"EM4008490 ","Price Industries Limited",Chris,"(204)669-4220                 ","638 Raleigh St.",Winnipeg,"MB                                                ","R2K 3Z9        ","CUSTVEND            ","2. TARGET (OUTSIDE) ","Canada              ","PRAIRIES            ",,0,964.13,"2. TARGET (OUTSIDE) ","ZOWSLEY             "
"PRE007    ","Prime Engineering Ltd.",,"(250)590-8912                 ","1-717 Aldebury Street",Victoria,"BC                                                ","V9A 5T2        ","CUSTOMER            ","TOP 50 - ZOWSLEY    ","Canada              ","BC                  ",,5186.43,54174.65,"TOP 50 - ZOWSLEY    ","ZOWSLEY             "
"CT4001047 ","Prime Mover Controls",,"(604)433-4644                 ","3600 Gilmore Way",Burnaby,"BC                                                ","V5G 4R8        ","CUSTOMER            ","TOP 50 - ZOWSLEY    ","Canada              ","BC                  ",,0,35642.5,"TOP 50 - ZOWSLEY    ","ZOWSLEY             "
"PEL006    ","Priority Electronics Ltd",,"(204)284-0164                 ","55 Trottier Bay",Winnipeg,"MB                                                ","R3T 3R3        ","PROSPECT            ","5. QUALIFIED LOW    ","Canada              ","PRAIRIES            ",,0,0,"5. QUALIFIED LOW    ","ZOWSLEY             "
"TPZ1007   ","Procon Systems (2013) Inc.",,"(780)437-0244                 ","6025 - 99 Street NW","Edmonton                      ","AB                                                ","T6E 3P1        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ","                                                  ",0,995.68,"                    ","ZOWSLEY             "
"PCI006    ","Profire Combustion Inc",,"(780)960-5278                 ","55 Alberta Ave Bay 12","Spruce Grove","AB                                                ","T7X 3A6        ","PROSPECT            ","3. GOOD PROSPECT    ","Canada              ","ALBERTA             ",,0,0,"3. GOOD PROSPECT    ","ZOWSLEY             "
"PRI0027   ","Progressive Rubber Industries Inc.",,"(250)851-0611                 ","597 Chilcotin Rd",Kamloops,"BC                                                ","V2H 1G5        ","CUSTOMER            ","TOP 50 - ZOWSLEY    ","Canada              ","BC                  ",,0,41796.44,"TOP 50 - ZOWSLEY    ","ZOWSLEY             "
"PRC0012   ","Pronghorn Controls",,"(403)720-2526                 ","4919 72 Ave SE",Calgary,"AB                                                ","T2C 3H3        ","PROSPECT            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"PRC0010   ","Pronghorn Controls","Cory Morrison","(780)538-1550                 ","102-11225 -98 ave","Grande Prairie","AB                                                ","               ","PROSPECT            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"EM4006629 ","PTI Transformers Inc.","Bernardo Gomez","(306)721-3114                 ","1155 Park Street                                  ","Regina                        ","SK                                                ","S4N 4Y8        ","CUSTVEND            ","3. GOOD PROSPECT    ","Canada              ","PRAIRIES            ","                                                  ",0,2484.35,"3. GOOD PROSPECT    ","ZOWSLEY             "
"TES0076   ","PTW Control Solutions Ltd.",,"                              ","Calgary Place II",Calgary,"AB                                                ","T2P 0J1        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ","Suite 600, 355 - 4th Avenue SW",0,0,"                    ","ZOWSLEY             "
"TFS005    ","PTW Energy Services Ltd.",,"(780)875-0390                 ","Reinhart Business Park",Lloydminster,"AB                                                ","T9V 3B4        ","PROSPECT            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"DAV144893 ","Public Works Esquimalt Graving                    ",,"(250)363-3991                 ","825 Admirals Rd.","Victoria                      ","BC                                                ","V9A 2P1        ","CUSTOMER            ","2. TARGET (INSIDE)  ","Canada              ","BC                  ","                                                  ",0,0,"2. TARGET (INSIDE)  ","ZOWSLEY             "
"CT4004700 ","Pulse Engineering Ltd.                            ",,"(204)633-4321                 ","1137 Keewatin Street                              ","Winnipeg                      ","MB                                                ","R2X 2Z3        ","CUSTOMER            ","5. QUALIFIED LOW    ","Canada              ","PRAIRIES            ","                                                  ",0,0,"5. QUALIFIED LOW    ","ZOWSLEY             "
"DAV261597 ","Purcee Industrial Power Ltd. H/O","Les Peterson","(403)686-2038                 ","RR1 Site 19 Box 2",Okotoks,"AB                                                ","T1S 1A1        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ","32101 - 393 Ave E.",0,0,"                    ","ZOWSLEY             "
"PUR002    ","PureHM Inc.",,"(780)436-4400                 ","Unit 1 - 5, 1260 34 Avenue",Nisku,"AB                                                ","T9E 1K7        ","CUSTOMER            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"EM4012872 ","Pyramid Corporation                (H/O)",,"(780)955-2988                 ","2308 - 8th Street",Nisku,"AB                                                ","T9E 7Z2        ","CUSTVEND            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
"QAL001    ","QAI Laboratories",,"(877)461-8378                 ","3980 North Fraser Way",Burnaby,"BC                                                ","V5J 5K5        ","CUSTOMER            ","3. GOOD PROSPECT    ","Canada              ","BC                  ",,0,15324,"3. GOOD PROSPECT    ","ZOWSLEY             "
"DAV276362 ","Quadlogic Meters Canada Inc.",,"(877)358-5155                 ","Unit 1105 - 573 Sherling Place","Port Coquitlam","BC                                                ","V3B 0J6        ","CUSTOMER            ","TOP 50 - ZOWSLEY    ","Canada              ","BC                  ",,905.46,36138.13,"TOP 50 - ZOWSLEY    ","ZOWSLEY             "
"QUS005    ","Quantum Supply",,"(780)462-9166                 ","6442 Roper Road",Edmonton,"AB                                                ","T6B 3P9        ","PROSPECT            ","                    ","Canada              ","ALBERTA             ",,0,0,"                    ","ZOWSLEY             "
